t_s,x_m,z_m,vx,vz,mach,miss_distance_m
43.910000000000004,10043.78097995715,92.64876685754096,198.39749491691884,-3.5508813373465267,0.5831181312360347,10044.208289723447
43.92,10045.761954938824,92.6132720095681,198.0974981674767,-3.5494847972849772,0.5822366076445704,10046.188853164596
43.93,10047.739929953172,92.57779116278677,197.79750143471722,-3.5480846781335997,0.5813550841482112,10048.166417182389
43.94,10049.714905000359,92.54232435304506,197.49750471870988,-3.546680974170956,0.580473560747293,10050.140981776476
43.95,10051.686880080555,92.50687161624856,197.1975080195245,-3.545273679650193,0.5795920374421529,10052.112546946526
43.96,10053.655855193927,92.47143298836058,196.89751133723115,-3.543862788798911,0.5787105142331297,10054.081112692202
43.97,10055.621830340646,92.43600850540238,196.59751467190034,-3.5424482958190353,0.5778289911205639,10056.046679013169
43.980000000000004,10057.584805520883,92.40059820345351,196.29751802360283,-3.5410301948866847,0.5769474681047967,10058.009245909097
43.99,10059.544780734806,92.365202118652,195.99752139240974,-3.539608480152037,0.5760659451861717,10059.968813379657
44.0,10061.50175598259,92.32982028719461,195.6975247783925,-3.5381831457391995,0.5751844223650336,10061.925381424522
44.01,10063.455731264406,92.29445274533715,195.3975281816229,-3.536754185746071,0.5743028996417284,10063.878950043367
44.02,10065.406706580428,92.25909952939472,195.0975316021731,-3.53532159424421,0.5734213770166042,10065.829519235871
44.03,10067.35468193083,92.22376067574193,194.79753504011552,-3.533885365278696,0.5725398544900101,10067.777089001713
44.04,10069.299657315785,92.18843622081324,194.49753849552303,-3.532445492867995,0.5716583320622971,10069.72165934057
44.050000000000004,10071.24163273547,92.1531262011032,194.19754196846876,-3.5310019710038194,0.5707768097338174,10071.663230252134
44.06,10073.18060819006,92.11783065316669,193.89754545902622,-3.5295547936509912,0.5698952875049252,10073.601801736086
44.07,10075.116583679732,92.08254961361922,193.59754896726926,-3.5281039547473,0.569013765375976,10075.537373792115
44.08,10077.049559204665,92.04728311913719,193.29755249327212,-3.5266494482033637,0.5681322433473269,10077.469946419911
44.09,10078.979534765036,92.01203120645816,192.99755603710938,-3.5251912679024855,0.5672507214193369,10079.39951961917
44.1,10080.906510361025,91.97679391238115,192.69755959885595,-3.5237294077005115,0.566369199592366,10081.326093389584
44.11,10082.83048599281,91.9415712737669,192.39756317858712,-3.522263861425687,0.5654876778667765,10083.24966773085
44.12,10084.751461660575,91.90636332753812,192.09756677637853,-3.5207946228785114,0.5646061562429316,10085.17024264267
44.13,10086.669437364499,91.8711701106798,191.79757039230623,-3.5193216858315917,0.5637246347211969,10087.08781812474
44.14,10088.584413104763,91.8359916602395,191.49757402644659,-3.5178450440294964,0.5628431133019393,10089.00239417677
44.15,10090.496388881553,91.80082801332762,191.19757767887637,-3.516364691188606,0.5619615919855271,10090.913970798463
44.160000000000004,10092.405364695049,91.76567920711764,190.89758134967272,-3.514880620996966,0.5610800707723307,10092.822547989523
44.17,10094.311340545439,91.7305452788465,190.59758503891314,-3.513392827114134,0.560198549662722,10094.728125749667
44.18,10096.214316432906,91.6954262658148,190.2975887466755,-3.511901303171031,0.5593170286570747,10096.630704078607
44.19,10098.114292357637,91.6603222053871,189.99759247303808,-3.510406042769787,0.5584355077557637,10098.530282976051
44.2,10100.011268319819,91.62523313499227,189.69759621807955,-3.5089070394835886,0.5575539869591665,10100.426862441724
44.21,10101.905244319638,91.59015909212371,189.39759998187893,-3.507404286856524,0.5566724662676615,10102.320442475338
44.22,10103.796220357282,91.55510011433968,189.09760376451564,-3.505897778403427,0.5557909456816293,10104.21102307662
44.230000000000004,10105.684196432943,91.52005623926358,188.7976075660695,-3.5043875076097213,0.5549094252014521,10106.09860424529
44.24,10107.56917254681,91.48502750458427,188.49761138662075,-3.502873467931261,0.5540279048275141,10107.983185981075
44.25,10109.451148699072,91.45001394805632,188.19761522624998,-3.5013556527941727,0.5531463845602007,10109.864768283704
44.26,10111.330124889922,91.41501560750038,187.8976190850382,-3.499834055594694,0.5522648643998996,10111.743351152903
44.27,10113.206101119553,91.38003252080338,187.5976229630668,-3.4983086696990133,0.5513833443470002,10113.618934588412
44.28,10115.079077388156,91.34506472591895,187.29762686041764,-3.4967794884431056,0.5505018244018934,10115.49151858996
44.29,10116.949053695927,91.31011226086763,186.99763077717293,-3.4952465051325703,0.5496203045649724,10117.361103157285
44.300000000000004,10118.81603004306,91.2751751637372,186.6976347134153,-3.4937097130424655,0.5487387848366317,10119.22768829013
44.31,10120.680006429753,91.24025347268304,186.39763866922783,-3.492169105417141,0.5478572652172682,10121.09127398823
44.32,10122.5409828562,91.20534722592834,186.09764264469393,-3.4906246754700714,0.5469757457072801,10122.951860251336
44.33,10124.3989593226,91.1704564617645,185.79764663989752,-3.4890764163836883,0.5460942263070679,10124.80944707919
44.34,10126.253935829149,91.13558121855141,185.49765065492292,-3.4875243213092086,0.5452127070170338,10126.664034471538
44.35,10128.105912376048,91.10072153471775,185.19765468985486,-3.485968383366465,0.5443311878375819,10128.515622428136
44.36,10129.954888963495,91.06587744876131,184.89765874477848,-3.484408595643732,0.543449668769118,10130.364210948732
44.37,10131.800865591693,91.03104899924934,184.5976628197794,-3.4828449511975528,0.5425681498120504,10132.209800033084
44.38,10133.643842260843,90.99623622481882,184.29766691494365,-3.4812774430525653,0.5416866309667884,10134.05238968095
44.39,10135.483818971146,90.96143916417681,183.9976710303577,-3.479706064201323,0.5408051122337443,10135.891979892087
44.4,10137.320795722808,90.92665785610077,183.69767516610847,-3.4781308076041206,0.5399235936133316,10137.72857066626
44.410000000000004,10139.15477251603,90.89189233943888,183.39767932228327,-3.4765516661888127,0.539042075105966,10139.56216200323
44.42,10140.98574935102,90.85714265311037,183.09768349896993,-3.4749686328506346,0.5381605567120651,10141.392753902768
44.43,10142.813726227983,90.82240883610585,182.79768769625667,-3.4733817004520207,0.5372790384320486,10143.220346364638
44.44,10144.638703147126,90.78769092748763,182.49769191423223,-3.47179086182242,0.5363975202663384,10145.044939388616
44.45,10146.460680108656,90.75298896639005,182.19769615298577,-3.4701961097581138,0.5355160022153578,10146.86653297447
44.46,10148.279657112782,90.71830299201983,181.89770041260687,-3.4685974370220283,0.5346344842795329,10148.68512712198
44.47,10150.095634159714,90.6836330436564,181.59770469318562,-3.4669948363435488,0.533752966459291,10150.500721830924
44.480000000000004,10151.908611249662,90.64897916065222,181.29770899481258,-3.4653883004183297,0.5328714487550623,10152.31331710108
44.49,10153.718588382839,90.61434138243314,180.99771331757879,-3.463777821908105,0.5319899311672787,10154.122912932233
44.5,10155.525565559454,90.57971974849873,180.6977176615757,-3.462163393440498,0.531108413696374,10155.929509324165
44.51,10157.329542779722,90.54511429842265,180.39772202689528,-3.460545007608826,0.5302268963427842,10157.733106276666
44.52,10159.130520043858,90.51052507185292,180.09772641363,-3.4589226569719096,0.5293453791069477,10159.533703789528
44.53,10160.928497352077,90.47595210851239,179.7977308218728,-3.4572963340538725,0.5284638619893048,10161.331301862541
44.54,10162.723474704595,90.44139544819895,179.49773525171705,-3.455666031343947,0.527582344990298,10163.125900495499
44.550000000000004,10164.515452101628,90.40685513078598,179.19773970325667,-3.4540317412962747,0.5267008281103717,10164.9174996882
44.56,10166.304429543394,90.37233119622269,178.8977441765861,-3.4523934563297063,0.525819311349973,10166.706099440442
44.57,10168.090407030111,90.33782368453441,178.59774867180016,-3.450751168827599,0.5249377947095507,10168.491699752025
44.58,10169.873384562,90.30333263582304,178.2977531889943,-3.4491048711376138,0.5240562781895559,10170.274300622757
44.59,10171.653362139283,90.26885809026733,177.99775772826442,-3.44745455557151,0.5231747617904422,10172.053902052441
44.6,10173.43033976218,90.23440008812328,177.69776228970693,-3.4458002144049398,0.5222932455126652,10173.83050404089
44.61,10175.204317430915,90.19995866972451,177.39776687341873,-3.444141839877238,0.5214117293566827,10175.60410658791
44.62,10176.97529514571,90.1655338754826,177.09777147949728,-3.4424794241912147,0.520530213322955,10177.374709693318
44.63,10178.743272906791,90.13112574588746,176.79777610804052,-3.440812959512942,0.5196486974119443,10179.142313356931
44.64,10180.508250714383,90.09673432150774,176.49778075914693,-3.439142437971543,0.5187671816241155,10180.906917578563
44.65,10182.270228568712,90.06235964299115,176.19778543291554,-3.437467851658975,0.5178856659599356,10182.668522358037
44.660000000000004,10184.029206470006,90.02800175106485,175.89779012944587,-3.4357891926298154,0.5170041504198739,10184.427127695175
44.67,10185.785184418495,89.99366068653583,175.597794848838,-3.4341064529010414,0.5161226350044023,10186.182733589805
44.68,10187.538162414407,89.95933649029132,175.2977995911925,-3.432419624451813,0.5152411197139946,10187.935340041753
44.69,10189.288140457973,89.92502920329909,174.99780435661057,-3.430728699223249,0.5143596045491272,10189.684947050851
44.7,10191.035118549426,89.8907388666079,174.69780914519387,-3.4290336691182057,0.5134780895102792,10191.431554616931
44.71,10192.779096688995,89.8564655213479,174.3978139570447,-3.4273345260010517,0.5125965745979317,10193.175162739828
44.72,10194.520074876918,89.82220920873092,174.0978187922658,-3.425631261697441,0.5117150598125683,10194.91577141938
44.730000000000004,10196.258053113428,89.78796997005098,173.79782365096057,-3.4239238679940853,0.5108335451546752,10196.653380655427
44.74,10197.99303139876,89.75374784668459,173.49782853323293,-3.422212336638523,0.5099520306247409,10198.387990447814
44.75,10199.725009733153,89.7195428800912,173.19783343918738,-3.420496659338887,0.5090705162232565,10200.119600796383
44.76,10201.453988116842,89.68535511181356,172.89783836892897,-3.418776827763672,0.5081890019507155,10201.848211700984
44.77,10203.179966550068,89.65118458347816,172.59784332256334,-3.417052833541499,0.5073074878076138,10203.573823161463
44.78,10204.902945033069,89.61703133679555,172.2978483001967,-3.415324668260876,0.5064259737944501,10205.296435177679
44.79,10206.622923566089,89.58289541356085,171.99785330193586,-3.413592323469961,0.5055444599117256,10207.016047749481
44.800000000000004,10208.339902149368,89.54877685565408,171.6978583278882,-3.411855790676319,0.5046629461599438,10208.732660876733
44.81,10210.053880783149,89.51467570504062,171.39786337816173,-3.41011506134668,0.5037814325396109,10210.446274559286
44.82,10211.764859467678,89.48059200377155,171.097868452865,-3.408370126906692,0.5028999190512361,10212.156888797012
44.83,10213.472838203199,89.44652579398414,170.79787355210718,-3.4066209787406763,0.5020184056953306,10213.864503589772
44.84,10215.177816989959,89.41247711790223,170.49787867599807,-3.404867608191377,0.5011368924724086,10215.569118937432
44.85,10216.879795828205,89.37844601783664,170.19788382464807,-3.403110006559711,0.5002553793829868,10217.270734839865
44.86,10218.578774718186,89.3444325361856,169.8978889981682,-3.401348165104513,0.49937386642758474,10218.96935129694
44.87,10220.274753660153,89.31043671543517,169.5978941966701,-3.3995820750422836,0.49849235360672456,10220.66496830854
44.88,10221.967732654355,89.2764585981597,169.297899420266,-3.397811727546929,0.49761084092093105,10222.357585874535
44.89,10223.657711701046,89.24249822702221,168.9979046690688,-3.3960371137495033,0.49672932837073186,10224.047203994809
44.9,10225.344690800477,89.20855564477483,168.697909943192,-3.394258224737948,0.49584781595665733,10225.733822669243
44.910000000000004,10227.028669952904,89.17463089425927,168.3979152427498,-3.392475051556827,0.49496630367924055,10227.417441897725
44.92,10228.709649158583,89.1407240184072,168.097920567857,-3.390687585207062,0.49408479153901746,10229.098061680143
44.93,10230.38762841777,89.10683506024074,167.797925918629,-3.3888958166456655,0.4932032795365268,10230.775682016383
44.94,10232.06260773072,89.07296406287288,167.49793129518196,-3.387099736785469,0.49232176767231,10232.450302906345
44.95,10233.734587097697,89.03911106950794,167.1979366976326,-3.385299336494853,0.4914402559469116,10234.12192434992
44.96,10235.403566518959,89.00527612344196,166.89794212609837,-3.3834946065974716,0.4905587443608789,10235.79054634701
44.97,10237.069545994766,88.97145926806324,166.5979475806974,-3.3816855378719763,0.489677232914762,10237.456168897514
44.980000000000004,10238.732525525382,88.93766054685273,166.2979530615484,-3.379872121051738,0.488795721609114,10239.118792001336
44.99,10240.39250511107,88.90388000338449,165.99795856877085,-3.378054346824565,0.4879142104444909,10240.778415658382
45.0,10242.049484752093,88.87011768132616,165.6979641024849,-3.37623220583242,0.48703269942145183,10242.435039868562
45.01,10243.703464448721,88.83637362443945,165.3979696628113,-3.3744056886711338,0.4861511885405586,10244.088664631787
45.02,10245.35444420122,88.80264787658055,165.09797524987167,-3.3725747858901194,0.4852696778023763,10245.739289947973
45.03,10247.00242400986,88.76894048170062,164.79798086378815,-3.37073948799208,0.48438816720747285,10247.386915817035
45.04,10248.647403874906,88.7352514838463,164.4979865046837,-3.3688997854327156,0.4835066567564193,10249.031542238892
45.050000000000004,10250.289383796633,88.7015809271601,164.19799217268192,-3.36705566862043,0.4826251464497898,10250.67316921347
45.06,10251.928363775312,88.66792885588093,163.8979978679072,-3.365207127916031,0.48174363628816164,10252.31179674069
45.07,10253.564343811217,88.63429531434461,163.5980035904846,-3.3633541536324314,0.480862126272115,10253.947424820482
45.08,10255.197323904622,88.60068034698426,163.29800934053995,-3.361496736034347,0.47998061640223333,10255.580053452777
45.09,10256.827304055803,88.56708399833089,162.99801511819973,-3.3596348653379904,0.4790991066791034,10257.209682637505
45.1,10258.454284265039,88.53350631301377,162.69802092359126,-3.3577685317107635,0.47821759710331496,10258.836312374606
45.11,10260.078264532607,88.49994733576106,162.39802675684254,-3.3558977252709474,0.47733608767546093,10260.459942664016
45.12,10261.699244858788,88.46640711140019,162.09803261808233,-3.3540224360873907,0.47645457839613753,10262.080573505678
45.13,10263.317225243862,88.43288568485839,161.79803850744017,-3.352142654179192,0.47557306926594434,10263.698204899532
45.14,10264.932205688112,88.39938310116324,161.49804442504634,-3.3502583695153834,0.4746915602854842,10265.312836845533
45.15,10266.544186191823,88.36589940544309,161.19805037103194,-3.3483695720146094,0.4738100514553632,10266.924469343623
